is_weekend,is_peak_hour,is_late_night,is_offpeak,is_ramadan,is_uae_public_holiday,is_suhoor_window,is_iftar_window,event_demand_multiplier,temperature_c,humidity_pct,is_rain,is_sandstorm,weather_demand_factor,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,is_airport_ride,is_intrazone_trip,pickup_density_score,dropoff_density_score,route_direct_distance_km,route_distance_km,route_efficiency_ratio,route_bearing_deg,salik_gates,is_hala_product,is_careem_plus,demand_index,traffic_index,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,rain_x_peak,storm_x_peak,ramadan_x_hour,event_x_peak,airport_x_peak,route_mid_lat,route_mid_lon,lat_delta,lon_delta,bearing_sin,bearing_cos,distance_gap_km,traffic_x_peak,distance_x_traffic,efficiency_x_traffic,product_type_Comfort,product_type_Eco Friendly,product_type_Electric,product_type_Executive,product_type_Hala Kids,product_type_Hala MAX,product_type_Hala Taxi,product_type_Kids,product_type_MAX,product_type_Premier,payment_method_Careem Pay,payment_method_Careem Plus,payment_method_Cash,payment_method_Credit Card,event_type_Art/Culture,event_type_Cultural Event,event_type_Food Festival,event_type_National Holiday,event_type_New Year Event,event_type_Religious Holiday,event_type_Shopping Festival,event_type_Sports Event,event_type_Tech Conference,event_type_Trade Show
0,0,1,0,0,0,0,0,1.0,34.1,62.9,0,0,1.0,25.182478,55.266691,25.220489,55.432424,0,0,1.25,1.0,17.2,26.24,1.525,75.74,1,1,0,1.15,0.818,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.201483500000002,55.3495575,0.038011000000000905,0.1657329999999959,0.9691879330904618,0.2463224519848701,9.04,0.0,21.464319999999997,1.24745,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,35.7,64.5,0,0,1.0,25.276004,55.373328,25.194532,55.267872,0,0,0.92,1.3,13.95,18.38,1.318,229.52,1,1,0,0.92,0.802,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.235267999999998,55.3206,-0.08147200000000154,-0.10545600000000377,-0.7606326194041274,-0.6491825770139059,4.43,0.0,14.74076,1.057036,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1.08,30.8,56.2,0,0,1.0,25.276628,55.329616,25.042088,55.237044,0,0,1.05,0.9,27.69,36.27,1.31,199.68,2,1,0,1.002,0.847,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,22,0,0,25.159357999999997,55.28333,-0.23453999999999908,-0.0925720000000041,-0.3367666026763885,-0.9415881558950301,8.580000000000002,0.0,30.72069,1.10957,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,1.0,26.8,52.9,0,0,1.0,25.195818,55.284937,25.043871,55.254305,0,0,1.3,0.88,17.17,18.78,1.093,190.35,0,0,1,2.071,1.121,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,0,0,17,1,0,25.1198445,55.269621,-0.15194699999999983,-0.030631999999997106,-0.17966074859319228,-0.9837286289495359,1.6099999999999994,1.121,21.052380000000003,1.225253,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.0,28.9,59.2,1,0,1.4,25.193054,55.282102,25.094895,55.174073,0,0,1.3,1.05,15.41,20.36,1.322,224.92,1,1,0,2.255,1.207,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,25.1439745,55.2280875,-0.098158999999999,-0.10802900000000193,-0.7061187849173315,-0.708093398914911,4.949999999999999,1.207,24.57452,1.5956540000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.0,26.6,64.6,0,0,1.0,25.088325,55.139968,25.269651,55.324147,0,0,1.25,1.05,27.39,31.47,1.149,42.55,3,1,0,1.549,1.277,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.178988,55.2320575,0.18132599999999854,0.18417900000000031,0.6762333461397154,0.7366874924747153,4.079999999999998,1.277,40.187189999999994,1.4672729999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1.0,24.6,54.0,0,0,1.0,25.098257,55.265335,25.21815,55.284206,0,0,1.05,1.35,13.47,16.47,1.223,8.1,1,0,0,1.008,0.847,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,15,0,0,25.1582035,55.2747705,0.11989300000000114,0.018870999999997196,0.14090123193758267,0.9900236577165575,2.9999999999999982,0.0,13.95009,1.035881,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.0,19.8,71.4,0,0,1.0,25.192103,55.271317,25.267072,55.328137,0,0,1.3,1.05,10.11,11.77,1.165,34.42,1,0,1,1.611,1.289,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,0,1,0,25.2295875,55.299727000000004,0.0749689999999994,0.056819999999994764,0.5652549879442832,0.8249162373260137,1.6600000000000001,1.289,15.171529999999999,1.501685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,24.6,57.8,1,0,1.4,25.275253,55.371313,25.1773,55.221105,0,0,0.92,1.15,18.63,23.56,1.265,234.25,2,1,0,1.288,0.84,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.226276499999997,55.296209000000005,-0.0979530000000004,-0.15020799999999923,-0.8115739819650121,-0.5842496656374347,4.93,0.0,19.790399999999998,1.0626,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,26.1,57.1,0,0,1.0,25.253009,55.360848,25.089432,55.180765,1,0,1.1,1.05,25.68,33.86,1.319,224.93,2,0,0,1.155,1.082,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.171220499999997,55.2708065,-0.16357700000000008,-0.18008299999999622,-0.706242359774127,-0.7079701471535876,8.18,0.0,36.636520000000004,1.4271580000000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,1.0,26.0,53.7,0,0,1.0,25.279951,55.326181,25.128093,55.133487,0,0,1.05,1.2,25.71,34.52,1.343,228.99,3,0,0,1.673,1.2,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,17,1,0,25.204022000000002,55.229834,-0.15185800000000071,-0.19269399999999592,-0.7545950648270359,-0.6561907406682005,8.810000000000002,1.2,41.424,1.6116,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,24.0,62.3,0,0,1.0,25.118839,55.129684,25.277009,55.374626,0,0,1.2,0.92,30.28,40.01,1.322,54.43,0,0,0,1.2,0.893,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.197924,55.252155,0.15816999999999837,0.24494200000000177,0.81340544844943,0.5816971518176633,9.729999999999997,0.0,35.72893,1.180546,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.0,32.8,64.3,0,0,1.0,25.275898,55.374145,25.099587,55.252357,0,0,0.92,1.05,23.12,32.23,1.394,212.03,2,0,0,1.14,1.265,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,1,0,25.1877425,55.313251,-0.17631100000000188,-0.12178799999999512,-0.5303632285175259,-0.8477705148425879,9.109999999999996,1.265,40.77094999999999,1.7634099999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,24.8,59.3,0,0,1.0,25.249371,55.360008,25.178165,55.214511,1,0,1.1,1.15,16.64,24.65,1.482,241.62,2,1,0,1.1,1.007,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.213768,55.287259500000005,-0.0712060000000001,-0.14549699999999888,-0.8798145434409993,-0.47531712482268706,8.009999999999998,0.0,24.822549999999996,1.4923739999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,39.8,59.6,0,0,1.0,25.128008,55.126568,25.181185,55.266605,0,0,1.2,1.25,15.28,22.28,1.457,67.21,2,0,1,1.2,0.786,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,25.1545965,55.196586499999995,0.05317699999999803,0.14003699999999952,0.9219307717762423,0.3873546850782398,7.000000000000002,0.0,17.51208,1.145202,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,37.3,71.7,0,0,1.0,25.276217,55.373831,25.194463,55.274068,0,0,0.92,1.3,13.54,17.19,1.27,227.85,1,0,0,0.846,0.792,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.23534,55.3239495,-0.0817540000000001,-0.09976300000000293,-0.741390500931742,-0.6710738596668631,3.650000000000002,0.0,13.614480000000002,1.00584,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.035,21.5,61.5,1,0,1.4,25.122595,55.386234,25.053172,55.234878,0,0,1.05,0.9,17.09,21.94,1.284,243.17,0,1,0,1.795,1.229,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1,0,0,1,0,25.0878835,55.310556000000005,-0.06942300000000046,-0.15135599999999982,-0.8923496171809304,-0.4513448357044168,4.850000000000001,1.229,26.964260000000003,1.5780360000000002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1.0,19.6,64.7,0,0,1.0,25.0357,55.245784,25.18351,55.276681,0,0,0.9,1.25,16.73,21.65,1.294,10.71,1,0,0,0.9,0.857,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.109605,55.261232500000006,0.14780999999999977,0.03089700000000306,0.18583811084256144,0.9825803766402359,4.919999999999998,0.0,18.55405,1.108958,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1.0,21.5,61.3,0,0,1.0,25.126363,55.119674,25.083638,55.137924,0,0,1.2,1.25,5.09,9.1,1.786,158.85,0,0,0,1.2,0.882,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.105000500000003,55.128799,-0.04272500000000079,0.01824999999999477,0.360810826487642,-0.932639023143094,4.01,0.0,8.0262,1.575252,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,29.9,67.5,0,0,1.0,25.099834,55.183487,25.175403,55.275904,0,0,1.05,1.25,12.54,19.25,1.535,47.89,1,1,0,1.05,0.963,1.2246467991473532e-16,-1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.137618500000002,55.2296955,0.075568999999998,0.09241699999999753,0.7418588181563337,0.670556107960913,6.710000000000001,0.0,18.53775,1.4782049999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,32.7,44.6,0,0,1.0,25.245422,55.369959,25.21707,55.273553,1,0,1.1,1.15,10.2,23.63,2.317,252.01,2,0,0,1.012,1.021,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.231246,55.321756,-0.02835200000000171,-0.09640600000000177,-0.9511104354494252,-0.30885099899337337,13.43,0.0,24.126229999999996,2.365657,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.08,23.1,56.8,0,0,1.0,25.040749,55.130431,25.269782,55.321552,0,0,0.85,1.05,31.92,38.71,1.213,37.02,3,0,0,1.083,1.138,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.1552655,55.2259915,0.2290329999999976,0.19112099999999543,0.6020937628651929,0.7984253883230623,6.789999999999999,1.138,44.05198,1.380394,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.14,21.8,71.6,0,0,1.0,25.183067,55.359139,25.238686,55.30444,0,0,0.95,1.05,8.28,16.45,1.987,318.35,1,1,0,1.083,0.917,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2108765,55.3317895,0.055619000000000085,-0.05469899999999939,-0.6645785367060336,0.7472184209116282,8.17,0.0,15.08465,1.8220790000000002,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1.0,28.5,48.1,0,0,1.0,25.27267,55.321476,25.100798,55.25526,0,0,1.05,1.05,20.24,23.59,1.166,199.23,2,0,0,1.05,0.79,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.186734,55.288368,-0.17187200000000047,-0.06621599999999717,-0.3293610759468214,-0.9442040466187127,3.3500000000000014,0.0,18.6361,0.92114,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1.0,25.7,56.8,0,0,1.0,24.936126,55.090236,25.119777,55.375336,0,0,0.85,1.05,35.24,45.18,1.282,54.53,1,0,0,0.821,0.984,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.0279515,55.232786,0.18365099999999757,0.2850999999999999,0.8144194621018294,0.5802766062403057,9.939999999999998,0.0,44.457119999999996,1.261488,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,24.6,59.0,0,0,1.0,25.09868,55.190801,25.175054,55.222708,0,0,1.05,1.15,9.08,16.1,1.773,20.71,0,1,0,0.966,0.812,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.136867000000002,55.2067545,0.07637399999999772,0.0319069999999968,0.3536381041777596,0.935382323584084,7.020000000000001,0.0,13.073200000000002,1.439676,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.0,37.7,55.5,0,0,1.0,25.235372,55.421922,25.15582,55.224307,0,0,0.92,1.15,21.76,27.76,1.276,246.06,2,1,0,1.14,1.287,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,25.195596000000002,55.3231145,-0.07955200000000318,-0.19761499999999899,-0.9139708902740612,-0.4057797576661999,6.0,1.287,35.72712,1.642212,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,36.3,69.0,0,0,1.0,25.089773,55.147976,24.945163,55.092556,0,0,1.25,0.85,17.02,20.83,1.224,199.16,0,1,0,1.25,0.813,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,25.017468,55.120266,-0.14461000000000013,-0.055419999999998026,-0.32820726756778756,-0.944605732311469,3.8099999999999987,0.0,16.934789999999996,0.9951119999999999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,31.7,52.6,0,0,1.0,25.278414,55.36755,25.203383,55.280747,0,0,0.92,1.3,12.08,16.8,1.391,226.32,1,1,0,0.92,0.83,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.2408985,55.3241485,-0.07503100000000273,-0.0868030000000033,-0.7232082653153418,-0.690630005849423,4.720000000000001,0.0,13.943999999999999,1.15453,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,26.2,67.7,1,0,1.4,25.154444,55.227218,25.03922,55.239731,0,0,0.9,0.9,12.87,15.16,1.177,174.38,0,0,0,1.323,0.978,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.096832,55.2334745,-0.11522400000000133,0.012512999999998442,0.09793029370571951,-0.9951932764919141,2.290000000000001,0.0,14.82648,1.151106,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,21.4,70.0,0,0,1.0,25.044422,55.242487,25.052423,55.128955,0,0,0.9,0.85,11.47,16.2,1.412,274.47,0,0,0,1.062,1.215,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.0484225,55.185721,0.008001000000000147,-0.1135319999999993,-0.996958278162438,0.07793710030137765,4.729999999999999,1.215,19.683,1.71558,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.16,28.4,69.2,0,0,1.0,25.082252,55.145891,25.281741,55.322539,0,0,1.25,1.05,28.43,35.92,1.264,38.67,3,1,0,1.711,1.163,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,25.1819965,55.234215,0.1994889999999998,0.17664800000000014,0.6248339382417445,0.780757676632969,7.490000000000002,1.163,41.77496,1.470032,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1.0,39.0,58.0,0,0,1.0,25.274494,55.326799,25.251547,55.367805,1,0,1.05,1.1,4.85,6.59,1.358,121.74,0,0,0,1.239,1.324,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,1,1,25.2630205,55.347302,-0.02294700000000205,0.04100599999999588,0.8504440536988674,-0.5260655011766481,1.7400000000000002,1.324,8.72516,1.7979920000000003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.14,20.1,70.5,0,0,1.0,25.18546,55.361285,25.246422,55.361759,1,0,0.95,1.1,6.78,17.33,2.556,0.4,0,1,0,1.278,1.297,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,1,1,25.215941,55.361522,0.06096199999999996,0.00047399999999697684,0.0069812602979615525,0.9999756307053947,10.549999999999997,1.297,22.477009999999996,3.3151319999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1.0,22.3,64.0,0,0,1.0,25.261035,55.35957,25.216046,55.286222,1,0,1.1,1.3,8.91,18.38,2.062,235.88,1,1,0,1.1,1.019,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.2385405,55.322896,-0.044989000000001056,-0.07334799999999575,-0.8278645842507444,-0.5609280079861783,9.469999999999999,0.0,18.729219999999998,2.1011779999999995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,36.7,61.0,0,0,1.0,25.259736,55.360809,25.225716,55.432251,1,0,1.1,1.0,8.12,11.04,1.36,117.75,0,1,1,1.1,0.848,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,25.242725999999998,55.39653,-0.034020000000001716,0.07144199999999756,0.8849876374630419,-0.4656145203251114,2.92,0.0,9.36192,1.15328,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,20.2,59.8,0,0,1.0,25.216492,55.274067,25.044936,55.240746,0,0,1.15,0.9,19.37,25.61,1.322,189.98,0,1,0,1.357,1.179,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,1,0,25.130713999999998,55.2574065,-0.17155599999999893,-0.03332100000000082,-0.17330440433887467,-0.984868307661866,6.239999999999998,1.179,30.19419,1.5586380000000002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,36.7,69.5,0,0,1.0,25.101002,55.257555,25.27123,55.318967,0,0,1.05,1.05,19.91,23.65,1.188,18.07,2,0,0,1.239,1.183,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,1,0,25.186116,55.288261000000006,0.17022799999999805,0.061411999999997136,0.3101786981933527,0.9506782711238735,3.7399999999999984,1.183,27.97795,1.405404,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.15,24.1,56.7,0,0,1.0,25.19323,55.273669,25.173638,55.270472,0,0,1.3,1.25,2.2,5.91,2.684,188.4,0,1,0,1.764,1.237,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.183434,55.2720705,-0.019591999999999388,-0.0031970000000001164,-0.1460830285624117,-0.9892723329629883,3.71,1.237,7.310670000000001,3.3201080000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,26.8,59.9,0,0,1.0,25.196066,55.285388,25.043999,55.247131,0,0,1.3,0.9,17.34,22.14,1.277,192.84,1,0,0,1.365,0.86,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.1200325,55.266259500000004,-0.15206699999999884,-0.038256999999994434,-0.22222922625139654,-0.9749944466507005,4.800000000000001,0.0,19.0404,1.09822,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,36.3,71.8,0,0,1.0,25.128607,55.121736,25.24853,55.366911,1,0,1.2,1.1,28.04,34.78,1.24,61.56,3,0,0,1.104,0.898,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,25.1885685,55.2443235,0.119923,0.24517500000000325,0.8793163101905562,0.4762382036679391,6.740000000000002,0.0,31.23244,1.11352,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.263,20.6,63.8,0,0,1.0,25.213276,55.274838,25.282478,55.363234,0,0,1.35,0.92,11.76,16.19,1.377,49.1,1,0,0,2.011,1.172,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,1,0,25.247877000000003,55.319036,0.06920200000000065,0.08839599999999592,0.7558534691676395,0.6547408137173397,4.4300000000000015,1.172,18.97468,1.6138439999999998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1.0,33.7,59.6,0,0,1.0,25.26714,55.331571,25.159252,55.221892,0,0,1.05,1.15,16.3,18.85,1.157,222.63,2,0,0,1.239,1.216,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.213196,55.2767315,-0.10788800000000265,-0.10967899999999986,-0.6772612964138941,-0.7357425748043751,2.5500000000000007,1.216,22.9216,1.406912,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,39.6,70.2,0,0,1.0,25.094141,55.182369,25.278516,55.321521,0,0,1.05,1.05,24.83,30.71,1.237,34.3,2,1,0,0.966,0.905,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,25.186328500000002,55.251945,0.1843749999999993,0.13915199999999572,0.5635260489375714,0.8260982944957639,5.880000000000003,0.0,27.792550000000002,1.119485,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,29.6,60.4,0,0,1.0,25.180345,55.216729,25.344568,55.417918,0,0,1.15,0.95,27.25,33.88,1.243,47.89,2,1,0,1.15,0.906,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.2624565,55.3173235,0.16422299999999979,0.2011889999999994,0.7418588181563337,0.670556107960913,6.630000000000003,0.0,30.695280000000004,1.1261580000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,22.6,71.4,0,0,1.0,25.205632,55.282656,25.27484,55.330054,0,0,1.3,1.05,9.05,12.81,1.415,31.77,1,0,0,1.196,0.911,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.240236000000003,55.306354999999996,0.06920799999999971,0.047397999999994056,0.526510720509613,0.8501684898821222,3.76,0.0,11.669910000000002,1.2890650000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
